job_id,job_title,city,country,region,all_countries,country_count,date_posted,capture_date,capture_year,employment_type,original_url,ts_term_count,ts_term_hits,role_class,signal_strength,security_relevant,harm_exposure_flag,market_specific_flag,technical_integrity_false_positive,in_final_subset
1146954850304097,"Product Design Mechanical Engineer, Reality Labs",Sunnyvale,United States,North America,United States,1,2025-01-06T17:17:06-08:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1146954850304097,0,,non_integrity,none,no,no,no,no,no
1148191640825141,Research Scientist Manager - ML Modeling & Applied Research,Burlingame,United States,North America,United States,1,2025-11-13T09:39:21-08:00,20251128,2025,Full-time,https://www.metacareers.com/profile/job_details/1148191640825141,0,,non_integrity,none,no,no,no,no,no
1149765553624752,Enterprise System Engineer,Warsaw,Poland,Eastern Europe,Poland,1,2025-07-24T07:56:32-07:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1149765553624752,0,,non_integrity,none,no,no,no,no,no
1150440886559388,Technical Project Manager,Miami,Florida,Unknown,United States,1,2025-10-14T08:22:54-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1150440886559388,0,,non_integrity,none,no,no,yes,no,no
1151504310242601,"Software Engineer, Camera & Multimedia Frameworks",Hyderabad,India,South Asia,India,1,2025-09-29T23:39:13-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1151504310242601,0,,non_integrity,none,no,no,yes,no,no
1151893603763557,Quality Measurement Specialist - Agnostic,Dublin,Ireland,Western Europe,Ireland,1,2025-12-22T07:37:07-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1151893603763557,10,"advertiser policies, animal abuse, child exploitation, community standards, integrity, objectionable content, policy enforcement, quality expert review, quality measurement, self-injury",core_integrity,high,yes,yes,yes,no,yes
1152265313668751,Partner Engineer,New York,United States,North America,United States,1,2025-10-12T12:35:29-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1152265313668751,0,,non_integrity,none,no,no,no,no,no
1152351653476280,Device Safety and Compliance Engineer,Sunnyvale,United States,North America,United States,1,2025-10-02T09:16:51-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1152351653476280,0,,non_integrity,none,no,no,no,no,no
1152714783341468,"Area Schedule Lead - Data Center Design, Engineering and Construction",Reston,United States,North America,United States,1,2025-08-20T15:45:54-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1152714783341468,0,,non_integrity,none,no,no,no,no,no
1152765116215474,"Software Engineer, Product",Menlo Park,United States,North America,United States,1,2025-10-08T14:02:30-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1152765116215474,0,,non_integrity,none,no,no,no,no,no
1154951966802088,"Research Scientist Intern, RL and Agents Team, PhD (Paris)",Paris,France,Western Europe,France,1,2025-12-12T01:43:04-08:00,20260122,2026,Internship,https://www.metacareers.com/profile/job_details/1154951966802088,0,,non_integrity,none,no,no,no,no,no
1155001660074085,"Public Policy Manager, Taiwan",Taipei,Taiwan,East Asia,Taiwan,1,2025-11-16T18:36:25-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1155001660074085,1,trust and safety,possible_integrity,low,yes,no,no,no,no
1155511816797937,"Research Scientist Intern, Perceptual Audio (PhD)",Redmond,United States,North America,United States,1,2025-11-17T21:26:11-08:00,20260122,2026,Internship,https://www.metacareers.com/profile/job_details/1155511816797937,0,,non_integrity,none,no,no,no,no,no
1157025476574046,Image Architect,Sunnyvale,United States,North America,United States,1,2025-11-12T16:07:42-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1157025476574046,0,,non_integrity,none,no,no,no,no,no
1157706826316035,Research Engineer - Core ML - FB Search Team,Bellevue,United States,North America,United States,1,2025-10-30T13:27:12-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1157706826316035,0,,non_integrity,none,no,no,no,no,no
1158761253132894,"Client Solutions Manager, Finance, Real Estate and Education",Tokyo,Japan,East Asia,Japan,1,2025-12-02T01:02:51-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1158761253132894,0,,non_integrity,none,no,no,no,no,no
1160284305912658,"ASIC Engineer Intern, Design",Bangalore,India,South Asia,India,1,2026-01-19T21:56:55-08:00,20260207,2026,Internship,https://www.metacareers.com/profile/job_details/1160284305912658,0,,non_integrity,none,no,no,no,no,no
1160911431881939,"Production Engineer, Network",Menlo Park,United States,North America,United States,1,2025-03-21T11:36:02-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1160911431881939,0,,possible_integrity,low,yes,no,no,no,no
1161692358829189,Design Verification Engineer,Sunnyvale,United States,North America,United States,1,2025-11-07T08:30:41-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1161692358829189,0,,non_integrity,none,no,no,no,no,no
1161793332031554,"Software Engineer, Systems",Bellevue,United States,North America,United States,1,2025-10-22T16:52:28-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1161793332031554,0,,non_integrity,none,no,no,no,no,no
1162002992742116,Software Engineer,Washington,United States,North America,United States,1,2025-11-05T15:00:50-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1162002992742116,0,,non_integrity,none,no,no,no,no,no
1162250039024771,Commercial Sourcing Manager - Custom Silicon/ASIC,Fremont,United States,North America,United States,1,2026-01-05T05:27:01-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1162250039024771,0,,possible_integrity,low,yes,no,yes,no,no
1162733102673185,"Program Manager, Privacy Commitments",Menlo Park,United States,North America,United States,1,2025-12-09T15:40:09-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1162733102673185,0,,non_integrity,none,no,no,no,no,no
1164608758560390,Security Engineer,Menlo Park,United States,North America,United States,1,2025-11-10T10:08:19-08:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1164608758560390,0,,non_integrity,none,no,no,no,no,no
1165565085473311,Production Engineer,Seattle,United States,North America,United States,1,2025-10-07T17:18:48-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1165565085473311,0,,possible_integrity,low,yes,no,yes,no,no
1165738908795859,"Component Quality Engineer, AI Accelerator",Fremont,United States,North America,United States,1,2025-10-22T21:23:44-07:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1165738908795859,0,,non_integrity,none,no,no,no,no,no
1165856438335457,Client Solutions Manager | Responsable des solutions clients,Toronto,ON,Unknown,Canada,1,2025-11-07T14:35:01-08:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1165856438335457,0,,non_integrity,none,no,no,no,no,no
1166376528712896,"Research Scientist Intern, Smart Glasses in Wearables AI (PhD)",Redmond,United States,North America,United States,1,2025-08-21T14:42:40-07:00,20251203,2025,Internship,https://www.metacareers.com/profile/job_details/1166376528712896,0,,non_integrity,none,no,no,no,no,no
1168050991929556,Creative Audio - Creative Coder,London,UK,Unknown,United Kingdom,1,2025-10-24T17:59:29-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1168050991929556,0,,non_integrity,none,no,no,no,no,no
1168243331510762,"AI Research Scientist, Robotics (Reality Labs Research)",Burlingame,United States,North America,United States,1,2025-11-18T12:49:40-08:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1168243331510762,0,,non_integrity,none,no,no,no,no,no
1168560224743880,"UX Research Scientist Intern, Multimodal Conversation Analyst (PhD)",Redmond,United States,North America,United States,1,2025-11-11T11:14:39-08:00,20251209,2025,Internship,https://www.metacareers.com/profile/job_details/1168560224743880,0,,non_integrity,none,no,no,no,no,no
1168614265088108,Marketing Science Consultant,Austin,United States,North America,United States,1,2026-01-13T14:44:46-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1168614265088108,0,,non_integrity,none,no,no,no,no,no
1169264714863914,"Partner Engineer, Android",London,UK,Unknown,United Kingdom,1,2025-12-08T06:53:03-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1169264714863914,0,,non_integrity,none,no,no,no,no,no
1169553914679241,Data Engineer,Bellevue,United States,North America,United States,1,2025-11-18T10:35:48-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1169553914679241,0,,non_integrity,none,no,no,no,no,no
1170377921719246,Linguistic Engineer,Redmond,United States,North America,United States,1,2025-11-11T10:15:02-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1170377921719246,0,,non_integrity,none,no,no,no,no,no
1171113461111103,"Associate General Counsel, Infrastructure Technology Transactions (Supply Chain)",Menlo Park,United States,North America,United States,1,2025-11-12T20:14:14-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1171113461111103,0,,non_integrity,none,no,no,no,no,no
1171513985064265,Site Loss Control Specialist - Construction Safety,Montgomery,United States,North America,United States,1,2025-12-01T11:39:58-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1171513985064265,0,,non_integrity,none,no,no,yes,no,no
1171592144893906,"Business Operations Manager, Infrastructure",Menlo Park,United States,North America,United States,1,2025-09-26T14:56:16-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1171592144893906,0,,non_integrity,none,no,no,no,no,no
1172895071197663,"Lead Counsel, Global Corporate",Dublin,Ireland,Western Europe,Ireland; United Kingdom,2,2025-12-18T09:36:24-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1172895071197663,0,,non_integrity,none,no,no,no,no,no
1173396074083542,"Software Engineer, SystemML - AI Networking",Menlo Park,United States,North America,United States,1,2025-04-21T14:01:26-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1173396074083542,0,,non_integrity,none,no,no,no,no,no
1173628538245660,"Lead Product Counsel, Youth",Los Angeles,United States,North America,United States,1,2025-11-17T13:14:39-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1173628538245660,0,,non_integrity,none,no,no,no,no,no
1174703701121475,"Data Engineer, PAR",Menlo Park,United States,North America,United States,1,2026-01-28T13:03:35-08:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1174703701121475,0,,non_integrity,none,no,no,no,no,no
1175886824605311,Deal Negotiations Lead,New York,United States,North America,United States,1,2025-10-08T18:36:04-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1175886824605311,0,,non_integrity,none,no,no,no,no,no
1176139037970779,"Research Scientist Intern, 3D Generative AI for Digital Humans (PhD)",Zurich,Switzerland,Western Europe,Switzerland,1,2025-11-17T09:06:34-08:00,20251217,2025,Internship,https://www.metacareers.com/profile/job_details/1176139037970779,0,,non_integrity,none,no,no,no,no,no
1176305887582680,Client Partner,Los Angeles,United States,North America,United States,1,2025-06-11T13:19:44-07:00,20251205,2025,Full-time,https://www.metacareers.com/profile/job_details/1176305887582680,0,,possible_integrity,low,yes,no,yes,no,no
1176784034352157,Software Engineer - Systems,Bellevue,United States,North America,United States,1,2025-10-22T18:00:51-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1176784034352157,0,,non_integrity,none,no,no,no,no,no
1177036920896860,Art Director | Wearables Product Creative,Burlingame,United States,North America,United States,1,2025-07-16T09:20:24-07:00,20251205,2025,Full-time,https://www.metacareers.com/profile/job_details/1177036920896860,0,,non_integrity,none,no,no,no,no,no
1177502767353611,Software Systems Engineer,Fremont,United States,North America,United States,1,2025-04-09T10:19:43-07:00,20251206,2025,Full-time,https://www.metacareers.com/profile/job_details/1177502767353611,0,,non_integrity,none,no,no,no,no,no
1177504400872863,"Research Scientist Intern, Audio, Machine Learning and Computer Vision (PhD)",Redmond,United States,North America,United States,1,2025-09-05T09:56:38-07:00,20251213,2025,Internship,https://www.metacareers.com/profile/job_details/1177504400872863,0,,non_integrity,none,no,no,no,no,no
1177633004192111,"Technical Program Manager, Office of the CEO",Menlo Park,United States,North America,United States,1,2025-09-10T12:56:41-07:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1177633004192111,2,"business integrity, integrity",core_integrity,high,yes,no,no,no,yes
1178627034351607,"Consumer Product Marketing Manager, AI",Los Angeles,United States,North America,United States,1,2026-01-07T08:13:15-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1178627034351607,0,,non_integrity,none,no,no,no,no,no
1179427687063568,"Research Scientist Intern, Interactive Physics Simulation for Robotics (PhD)",Redmond,United States,North America,United States,1,2025-12-04T13:52:02-08:00,20260115,2026,Internship,https://www.metacareers.com/profile/job_details/1179427687063568/,0,,non_integrity,none,no,no,no,no,no
1179435444079145,Manufacturing Technical Manager,Shanghai,China,East Asia,China,1,2025-10-20T22:13:08-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1179435444079145,0,,non_integrity,none,no,no,yes,no,no
1180307684205195,"AI Research Scientist, 3D Machine Learning & Computer Vision",Redmond,United States,North America,United States,1,2025-10-08T13:17:31-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1180307684205195,0,,non_integrity,none,no,no,no,no,no
1180651610717912,"Systems Program Manager, Global Operations Systems",Austin,United States,North America,United States,1,2026-01-22T09:31:36-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1180651610717912,1,integrity,core_integrity,high,yes,no,no,no,yes
1180691283910938,"Research Scientist Intern, AI Core Machine Learning (PhD)",Tel Aviv,Israel,Middle East & North Africa,Israel; France,2,2025-10-07T01:07:35-07:00,20251201,2025,Internship,https://www.metacareers.com/profile/job_details/1180691283910938,0,,non_integrity,none,no,no,no,no,no
1180763466740112,Materials Engineer,Sunnyvale,United States,North America,United States,1,2025-11-19T12:26:17-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1180763466740112,0,,non_integrity,none,no,no,no,no,no
1183790097299944,Postdoctoral Researcher,Menlo Park,United States,North America,United States,1,2026-01-09T08:14:43-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1183790097299944,0,,non_integrity,none,no,no,no,no,no
1183817733250704,"Research Scientist Intern, FAIR - Text Data Research (PhD)",Menlo Park,United States,North America,United States,1,2025-12-11T09:12:26-08:00,20260122,2026,Internship,https://www.metacareers.com/profile/job_details/1183817733250704,0,,non_integrity,none,no,no,yes,no,no
1184564496920619,"Strategic Sourcing Managers, Custom Mechanicals and Packaging",Shanghai,China,East Asia,China,1,2025-11-10T22:30:11-08:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1184564496920619,0,,non_integrity,none,no,no,yes,no,no
1184652109720068,"AI Research Scientist, Media Data Research - MSL FAIR",Menlo Park,United States,North America,United States,1,2025-11-26T16:32:23-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1184652109720068,0,,non_integrity,none,no,no,no,no,no
1185237430435279,"Director and Head of Law Enforcement Outreach, APAC",Singapore,Singapore,Southeast Asia,Singapore,1,2026-01-19T23:30:24-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1185237430435279,1,content moderation,policy_enforcement,high,yes,no,yes,no,yes
1186656369869668,Executive Administrative Partner,Menlo Park,United States,North America,United States,1,2025-03-27T16:19:51-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1186656369869668,0,,non_integrity,none,no,no,no,no,no
1186873909946298,"Research Scientist, Demography and Survey Sciences",Menlo Park,United States,North America,United States,1,2025-09-25T13:54:07-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1186873909946298,0,,non_integrity,none,no,no,no,no,no
1187350126138459,"AI Research Scientist, Media Data Research - MSL FAIR",Menlo Park,United States,North America,United States,1,2025-12-05T13:36:38-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1187350126138459,0,,non_integrity,none,no,no,no,no,no
1187472539489170,"Commercial Sourcing Manager, Data Center Connectivity",Menlo Park,United States,North America,United States,1,2025-12-10T15:53:40-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1187472539489170,0,,non_integrity,none,no,no,yes,no,no
1187622009934903,NPI Program Manager,Menlo Park,United States,North America,United States,1,2025-10-30T15:06:26-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1187622009934903,0,,possible_integrity,low,yes,no,yes,no,no
1187958502273564,Software Engineer (Technical Leadership),Sunnyvale,United States,North America,United States,1,2025-04-11T09:54:55-07:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1187958502273564,0,,non_integrity,none,no,no,no,no,no
1188975483108033,"Research Scientist Intern, Nano-photonics Design (PhD)",Redmond,United States,North America,United States,1,2025-10-30T16:09:31-07:00,20251217,2025,Internship,https://www.metacareers.com/profile/job_details/1188975483108033,0,,non_integrity,none,no,no,no,no,no
1189128936478600,DFX Manufacturing Engineer,Sunnyvale,United States,North America,United States,1,2025-11-19T00:04:21-08:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1189128936478600,0,,non_integrity,none,no,no,yes,no,no
1189782386439338,"UX Research Manager, Monetization",Bellevue,United States,North America,United States,1,2025-11-18T06:24:52-08:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1189782386439338,0,,non_integrity,none,no,no,no,no,no
1190105229710637,EMEA Business Messaging Marketing Lead,London,UK,Unknown,United Kingdom,1,2025-11-21T15:39:59-08:00,20251214,2025,Full-time,https://www.metacareers.com/profile/job_details/1190105229710637,0,,non_integrity,none,no,no,yes,no,no
1190845902508179,Business Engineer,Hong Kong,Hong Kong,East Asia,Hong Kong,1,2025-12-17T05:37:25-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1190845902508179,0,,non_integrity,none,no,no,no,no,no
1191409296242640,Data Scientist,Seattle,United States,North America,United States,1,2025-11-19T12:28:44-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1191409296242640,0,,non_integrity,none,no,no,no,no,no
1191763712880441,Product Designer,Burlingame,United States,North America,United States,1,2025-11-24T09:58:34-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1191763712880441,0,,non_integrity,none,no,no,no,no,no
1192487349416343,Strategic Sourcing Manager,Sunnyvale,United States,North America,United States,1,2025-11-06T12:14:14-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1192487349416343,0,,non_integrity,none,no,no,no,no,no
1192599795737230,"Software Engineering Manager, Javascript Platform - Programming Languages and Runtimes (PL&R)",Menlo Park,United States,North America,United States,1,2025-12-09T14:59:21-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1192599795737230,0,,non_integrity,none,no,no,no,no,no
1192877282619883,"Project Manager, Cross Problem Integrity Operations",Dublin,Ireland,Western Europe,Ireland,1,2026-01-28T02:40:11-08:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1192877282619883,1,integrity,core_integrity,high,yes,no,no,no,yes
1193478592932201,Production Engineer,Menlo Park,United States,North America,United States,1,2026-01-06T12:05:22-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1193478592932201,0,,possible_integrity,low,yes,no,yes,no,no
1193576232420594,"Data Engineer, Product Analytics",Tel Aviv,Israel,Middle East & North Africa,Israel,1,2025-03-12T12:10:50-07:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1193576232420594,0,,non_integrity,none,no,no,no,no,no
1193893419259598,"Client Solutions Manager, Tech",Menlo Park,United States,North America,United States,1,2025-11-13T16:27:53-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1193893419259598,0,,non_integrity,none,no,no,no,no,no
1195439005349609,Data Center Production Operations Engineer,Singapore,Singapore,Southeast Asia,Singapore,1,2025-12-22T07:49:12-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1195439005349609,0,,non_integrity,none,no,no,no,no,no
1195549539004936,Content Designer,New York,United States,North America,United States,1,2025-08-27T14:38:15-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1195549539004936,0,,non_integrity,none,no,no,no,no,no
1195767092392402,"Strategic Partner Manager, Japan - Telco Ecosystem Partnerships",Tokyo,Japan,East Asia,Japan,1,2025-10-01T01:11:22-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1195767092392402,0,,non_integrity,none,no,no,yes,no,no
1197044535684186,Embedded Software Engineer,Redmond,United States,North America,United States,1,2025-12-02T11:29:42-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1197044535684186,0,,non_integrity,none,no,no,no,no,no
1197811639170114,"Project Manager, Integrity Operations, Child Safety",Washington,United States,North America,United States,1,2025-10-21T18:21:52-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1197811639170114,5,"animal abuse, child exploitation, integrity, objectionable content, self-injury",core_integrity,high,yes,yes,no,no,yes
1199054441844178,"Manufacturing Program Manager - Data Center Design, Engineering, & Construction",Menlo Park,United States,North America,United States,1,2026-01-16T11:55:44-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1199054441844178,0,,non_integrity,none,no,no,yes,no,no
1200135578284234,Machine Learning Hardware Architect,Sunnyvale,United States,North America,United States,1,2025-12-30T09:58:05-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1200135578284234,0,,non_integrity,none,no,no,no,no,no
1201094445311093,Quality Measurement Specialist - India Hindi,Dublin,Ireland,Western Europe,Ireland,1,2025-12-22T07:13:28-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1201094445311093,10,"advertiser policies, animal abuse, child exploitation, community standards, integrity, objectionable content, policy enforcement, quality expert review, quality measurement, self-injury",core_integrity,high,yes,yes,yes,no,yes
1201700165191722,"ASIC Engineer, Performance & Package Verification",Sunnyvale,United States,North America,United States,1,2025-11-17T16:33:22-08:00,20251216,2025,Full-time,https://www.metacareers.com/profile/job_details/1201700165191722,0,,non_integrity,none,no,no,no,no,no
1202681265070474,Technical Program Manager,Menlo Park,United States,North America,United States,1,2025-11-18T10:40:57-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1202681265070474,0,,non_integrity,none,no,no,no,no,no
1202874205275199,AI Supply Program Development Manager - Data Center Construction,Menlo Park,United States,North America,United States,1,2025-12-30T11:55:44-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1202874205275199,0,,non_integrity,none,no,no,yes,no,no
1203016587809246,"Software Engineer, iOS",Menlo Park,United States,North America,United States,1,2025-06-10T13:47:09-07:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1203016587809246,0,,non_integrity,none,no,no,no,no,no
1203623867763512,Audio Systems Integration Engineer,Redmond,United States,North America,United States,1,2025-12-17T13:29:38-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1203623867763512,0,,non_integrity,none,no,no,no,no,no
1204614418316367,SiteOps Data Center ProductionOperations Engineer,Los Lunas,United States,North America,United States,1,2025-12-02T14:26:01-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1204614418316367,0,,non_integrity,none,no,no,no,no,no
1204869804538340,"Business Intelligence Lead - Data Center Design, Engineering, & Construction",Reston,United States,North America,United States,1,2026-01-16T11:16:41-08:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1204869804538340,0,,non_integrity,none,no,no,no,no,no
1204919411510719,Site Selection Strategy Manager,Bellevue,United States,North America,United States,1,2025-11-20T08:56:33-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1204919411510719,0,,non_integrity,none,no,no,yes,no,no
1204938381577601,"Product Manager, AR Glasses Developer Tools",London,UK,Unknown,United Kingdom,1,2025-11-24T13:47:47-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1204938381577601,0,,non_integrity,none,no,no,no,no,no
1205869681521146,Lead Counsel - Data Protection,Austin,United States,North America,United States,1,2026-01-20T10:42:24-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1205869681521146,0,,non_integrity,none,no,no,yes,no,no
1206350587598691,Mega-Site Construction Manager,Rayville,United States,North America,United States,1,2025-06-02T11:21:49-07:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1206350587598691,0,,non_integrity,none,no,no,yes,no,no
1206672588130438,"UX Researcher, Mixed Methods",Menlo Park,United States,North America,United States,1,2025-02-06T14:38:55-08:00,20251211,2025,Full-time,https://www.metacareers.com/profile/job_details/1206672588130438,0,,non_integrity,none,no,no,no,no,no
1207517637966863,"Visual Designer, Wearables Product Creative",Burlingame,United States,North America,United States,1,2025-12-02T16:50:10-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1207517637966863,0,,non_integrity,none,no,no,no,no,no
1207901301222616,"Research Engineer, Computer Vision & AI",London,UK,Unknown,United Kingdom,1,2025-11-27T06:30:02-08:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1207901301222616,0,,non_integrity,none,no,no,no,no,no
1207957990682738,Security Engineer,Menlo Park,United States,North America,United States,1,2025-12-31T10:25:49-08:00,20260122,2026,Full-time,https://www.metacareers.com/profile/job_details/1207957990682738,1,integrity,core_integrity,high,yes,no,no,no,yes
1208664281425537,Data Scientist,Bangalore,India,South Asia,India,1,2026-02-02T02:30:49-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1208664281425537,0,,non_integrity,none,no,no,no,no,no
1209129764533307,"Medical Devices, Regulatory Affairs Specialist",Redmond,United States,North America,United States,1,2026-02-03T12:50:44-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1209129764533307,0,,non_integrity,none,no,no,no,no,no
1209180447732671,"Associate General Counsel, Infrastructure Technology Transactions (Services)",Menlo Park,United States,North America,United States,1,2025-11-12T20:36:47-08:00,20251209,2025,Full-time,https://www.metacareers.com/profile/job_details/1209180447732671,0,,non_integrity,none,no,no,no,no,no
1209557707791432,"Network Engineer, Deployment & Support",Singapore,Singapore,Southeast Asia,Singapore,1,2025-12-28T22:39:45-08:00,20260120,2026,Full-time,https://www.metacareers.com/profile/job_details/1209557707791432,0,,possible_integrity,low,yes,no,yes,no,no
1209641820508866,WhatsApp Business Integrity Project Manager,Austin,United States,North America,United States,1,2025-11-24T10:27:24-08:00,20251207,2025,Full-time,https://www.metacareers.com/profile/job_details/1209641820508866,2,"business integrity, integrity",core_integrity,high,yes,no,no,no,yes
1209670593889539,"Network Engineer, Deployment and Support",New York,United States,North America,United States,1,2026-01-02T11:33:02-08:00,20260209,2026,Full-time,https://www.metacareers.com/profile/job_details/1209670593889539,1,integrity,core_integrity,high,yes,no,no,no,yes
1209701300291153,Mega-Site Construction Manager,Rayville,United States,North America,United States,1,2025-06-02T11:20:41-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1209701300291153,0,,non_integrity,none,no,no,yes,no,no
1210379924517416,Mechanical Subject Matter Expert,Clonee,Ireland,Western Europe,Ireland,1,2026-01-20T03:39:36-08:00,20260210,2026,Full-time,https://www.metacareers.com/profile/job_details/1210379924517416,0,,non_integrity,none,no,no,no,no,no
1211995547697839,Regional Environmental Health and Safety Manager,Bangalore,India,South Asia,India,1,2025-11-23T21:41:22-08:00,20251213,2025,Full-time,https://www.metacareers.com/profile/job_details/1211995547697839,0,,non_integrity,none,no,no,no,no,no
1212858110210297,Energy Program Manager,Remote,US,Unknown,United States,1,2026-01-13T10:11:42-08:00,20260207,2026,Full-time,https://www.metacareers.com/profile/job_details/1212858110210297,0,,non_integrity,none,no,no,no,no,no
1213006054221601,"Research Scientist Intern, Computational Photography (PhD)",Redmond,United States,North America,United States,1,2025-11-13T17:35:41-08:00,20251216,2025,Internship,https://www.metacareers.com/profile/job_details/1213006054221601,0,,non_integrity,none,no,no,no,no,no
1213378377078896,Reality Labs Partnerships Manager,Redmond,United States,North America,United States,1,2025-04-23T10:57:21-07:00,20251217,2025,Full-time,https://www.metacareers.com/profile/job_details/1213378377078896,0,,non_integrity,none,no,no,no,no,no
